team_id,team_name,public_leaderboard_rank,private_leaderboard_rank
19804,Germán,143.0,55.0
19805,Julian Gindi,,
19807,Jonathan,212.0,212.0
19810,cs224w,80.0,80.0
19811,Desmond,,
19815,tk.savas,,
19816,gul.ediz,,
19817,direncfelo,,
19818,duygu,,
19820,cs224w,28.0,28.0
19822,sj.climber,,
19823,TomHall,19.0,17.0
19825,mlandry,166.0,191.0
19827,Simon Belluzzo,,
19829,irux,45.0,34.0
19830,rahul,140.0,140.0
19831,quatre bandarres,141.0,141.0
19832,cs276,26.0,25.0
19833,panda ATTACK!!!,106.0,59.0
19834,jim,,
19835,cs229,19.0,18.0
19836,Stefan Henß & SirGuessalot,6.0,6.0
19837,bulat.idiatullin,72.0,72.0
19840,Flying Mongoose,339.0,339.0
19841,fnmeyer,,
19843,imonike,44.0,44.0
19844,Brent Durbin,,
19846,Vesuvius,58.0,42.0
19847,MonkeyPatching,293.0,294.0
19849,GreenLand,1337.0,1337.0
19851,62259 & @Organ,12.0,14.0
19854,oda325,1151.0,1149.0
19856,pplatypus & Leustagos & 73841,16.0,13.0
19859,lvgm,134.0,134.0
19861,Bruce Cragin,53.0,54.0
19862,wicket_keeper,381.0,380.0
19863,UncleDrew,91.0,104.0
19864,icannhas,5.0,5.0
19866,rnid,83.0,60.0
19868,gael,,
19870,DataToddler,,
19871,lqiang67,1112.0,1116.0
19872,cs276,31.0,31.0
19873,aadi,566.0,570.0
19874,Coursera-ML,15.0,15.0
19880,byte yogi,675.0,658.0
19881,Sonic,14.0,16.0
19882,mountone,554.0,606.0
19884,learner,2.0,2.0
19885,98771,297.0,297.0
19889,cvpia,20.0,15.0
19903,kaka,117.0,116.0
19904,Fighting Mongooses,49.0,44.0
19905,ramayanaGo,117.0,122.0
19906,Aleksandra,99.0,93.0
19910,AdjustedRSquared,374.0,375.0
19914,sapere,418.0,410.0
19916,Andrew Ostapets,27.0,27.0
19918,nn78,179.0,179.0
19919,comanda,133.0,132.0
19920,wawa,115.0,115.0
19921,Symlrwydd,762.0,772.0
19922,Thiago Valverde,129.0,124.0
19926,Nick Kridler,50.0,105.0
19927,Ed Ramsden,44.0,44.0
19928,teatree,,
19933,Oliver Nowak,9.0,13.0
19934,CPROD 1,24.0,9.0
19935,Sreedal,360.0,360.0
19936,Yuriy Bidasyuk,,
19937,YaTa,28.0,23.0
19938,phil1985,1055.0,1060.0
19941,Hollander,133.0,54.0
19943,Meat Pants,101.0,107.0
19945,Gilroy,,
19946,76850,96.0,63.0
19949,RobertD,169.0,168.0
19950,ckj79,355.0,355.0
19951,One Man Army,31.0,24.0
19953,cs229,113.0,68.0
19955,cs224w,78.0,72.0
19956,Nick,184.0,184.0
19957,Leonardo,175.0,175.0
19959,Josh Cox,314.0,314.0
19963,chewbranca,,
19964,Brett Magill,,
19966,74528,286.0,286.0
19968,bob,48.0,80.0
19969,pipi,64.0,16.0
19970,Fabio,,
19973,ennas,335.0,335.0
19974,vivek,319.0,320.0
19975,pelliot,166.0,165.0
19977,Jason Karpeles,47.0,47.0
19978,Measurement Incorporated,4.0,1.0
19979,Dominique,18.0,140.0
19981,Gnanasekar A S,,
19982,proth,51.0,57.0
19983,96637,90.0,90.0
19984,Lover,50.0,50.0
19985,synopsis360,30.0,17.0
19986,Audun Runde,,
19987,iura,390.0,390.0
19988,Xanhdieu,,
19989,LeoPop,54.0,48.0
19990,John,67.0,66.0
19993,Chris,,
19996,neo2,518.0,520.0
19997,S.A.,742.0,750.0
19998,student2012,20.0,20.0
20000,werewolf,10.0,10.0
20001,clay,317.0,317.0
20002,35448,328.0,327.0
20006,Nam Nho Đinh,379.0,379.0
20007,VM,395.0,393.0
20008,88450,215.0,218.0
20010,dynostat,33.0,19.0
20011,FrogEater,300.0,301.0
20012,93598,141.0,140.0
20013,Alok Goyal,206.0,205.0
20014,kopite,73.0,73.0
20018,37250,363.0,363.0
20019,eskatrem,309.0,309.0
20023,Max Patterman,45.0,107.0
20024,holly which,234.0,229.0
20025,Jinbo Chen,82.0,81.0
20026,timbit,21.0,112.0
20027,Tangeman1,,
20029,nikon ssd,292.0,291.0
20030,Uuss Power,393.0,396.0
20032,Bfrt Ddd,182.0,183.0
20033,Wuwei Wei,83.0,82.0
20037,wcbeard,310.0,310.0
20038,andy_wrote,132.0,131.0
20050,vidit,,
20051,Saurabh Madaan,,
20052,computron,,
20053,Madagascar,,
20055,DPSIM,20.0,17.0
20056,PeterPan,92.0,144.0
20058,Leon,,
20060,dxyz,4.0,4.0
20063,0x0FFF,29.0,29.0
20064,Carter,1.0,1.0
20066,TI-83s,20.0,27.0
20070,Martin Colaco,,
20074,random,,
20081,hyperboloid,,
20083,zetile,33.0,33.0
20085,Zstats,53.0,36.0
20086,41461,11.0,126.0
20088,Phil Mennie,,
20090,K.Y.L.,,
20092,cs276,56.0,69.0
20093,FL,28.0,10.0
20099,Random Forest Benchmark,,
20102,Uniform Benchmark,,
20103,__mtb__,3.0,2.0
20106,57173,90.0,79.0
20107,proth,38.0,37.0
20108,Systems View,7.0,20.0
20114,PRaDA,48.0,76.0
20118,Psyho,65.0,64.0
20123,simsim,9.0,9.0
20124,Chris Raimondi,6.0,9.0
20126,DataRobot,4.0,4.0
20127,Martin,,
20128,hcluster,,
20129,swolf,47.0,18.0
20130,Andre Grobbelaar,868.0,866.0
20133,binghsu,17.0,17.0
20135,tonib,78.0,77.0
20136,Nociv,55.0,74.0
20137,g p,,
20139,Chris Raimondi,22.0,22.0
20140,Mikhail A,,
20142,catalystamlan,,
20143,agadiraju,34.0,27.0
20144,hqt,22.0,53.0
20146,Kybernetiker,116.0,124.0
20147,W.Z.Y.,88.0,93.0
20148,weizhezhang,83.0,83.0
20149,Search Party,53.0,40.0
20150,BUPT,114.0,71.0
20153,David Zhang,64.0,63.0
20154,Black Swan,62.0,52.0
20155,AdjustedRSquared,79.0,79.0
20156,jsf,20.0,19.0
20157,MikeIzbicki,77.0,77.0
20159,tks,,
20160,InvincibleGuy,114.0,108.0
20163,Jason Karpeles,105.0,102.0
20164,UCi-ICS77B-SONG,141.0,136.0
20165,RaOne,,
20166,Satish Bhat,,
20167,dynamic24,35.0,36.0
20170,yablokoff,7.0,58.0
20172,ReCa,22.0,22.0
20173,As.W,24.0,65.0
20174,y_tag,47.0,58.0
20175,anything_you_like,115.0,109.0
20176,cjsmith,53.0,20.0
20177,lns,1.0,2.0
20178,Carlos A.S.,492.0,486.0
20186,wonnk13,,
20187,Barry,52.0,51.0
20188,Jure Zbontar,2.0,3.0
20189,Luxtorpeda,35.0,53.0
20190,DoubleYou,49.0,36.0
20191,AMULET Analytics,1210.0,1203.0
20192,pplatypus,28.0,6.0
20193,Datrik Intelligence,1.0,1.0
20195,WJam909,90.0,95.0
20196,Kaggler,102.0,108.0
20198,Alexander  Larko,39.0,33.0
20199,vsu,8.0,11.0
20201,195531,73.0,73.0
20205,Alexander  Larko,43.0,27.0
20206,Tinkerer,46.0,26.0
20207,Ashik Zinnat Khan,31.0,31.0
20208,Glen,13.0,11.0
20212,Oliver Nowak,40.0,41.0
20213,pplatypus,39.0,39.0
20214,94592,52.0,94.0
20216,skår,94.0,50.0
20218,jordan_brooks,41.0,22.0
20219,alexts12@hotmail.com,537.0,572.0
20220,ashish23,362.0,396.0
20221,mrpogi,621.0,666.0
20226,Panoptes,15.0,23.0
20229,Jiefei,10.0,11.0
20230,Emily Li,,
20231,Opensandwich,107.0,105.0
20235,Zelazny7,65.0,72.0
20236,marugari,72.0,71.0
20237,graham_h,,
20239,razgon,17.0,51.0
20240,Kaushik Reddy,,
20241,johng,708.0,641.0
20243,View,51.0,27.0
20245,deassis,65.0,117.0
20247,MMP,82.0,145.0
20249,cs229,848.0,862.0
20250,BTSCRIPTS,55.0,36.0
20252,cs276,1335.0,1335.0
20257,Vivek Sharma,,
20258,jriley,,
20259,zip average sample submission,,
20265,sks,70.0,70.0
20266,Clairevoyant@UNSW,52.0,40.0
20271,Length Benchmark,,
20272,Bag of Words Benchmark,,
20273,Human Benchmark,,
20278,AidBetes,21.0,41.0
20279,10512,108.0,67.0
20280,Molnar's Eleven,34.0,36.0
20281,whereami,380.0,378.0
20282,Geneva,101.0,61.0
20283,HappyHour,9.0,12.0
20284,Haseeb Mohammed,,
20286,Chris Bilson,,
20287,skrecok,117.0,110.0
20290,Dutchies,128.0,57.0
20292,LL5000,,
20293,td817,123.0,91.0
20296,underdog,132.0,136.0
20298,Navin K,,
20301,Favorite Blogs + LDA Submission,,
20303,A. Clayton,94.0,116.0
20304,FrogEater,135.0,116.0
20305,hgale,,
20308,Jacob_M,126.0,126.0
20311,27920,124.0,130.0
20316,Gábor S,33.0,65.0
20317,Autoschemer,913.0,906.0
20320,Dirk Nachbar,106.0,70.0
20321,arpit,,
20322,dolaameng,,
20325,David Zhang,65.0,22.0
20326,Vlad Quant,79.0,62.0
20328,Matthys Meintjes,55.0,52.0
20335,v_kalla,128.0,128.0
20337,An apple a day,2.0,3.0
20351,TheNewLearning,67.0,35.0
20356,Bart,21.0,11.0
20357,cvhacker,43.0,43.0
20358,transplanted_tree,37.0,29.0
20359,SINGA,143.0,143.0
20360,Saeh,61.0,38.0
20361,Manuel Díaz,387.0,401.0
20362,Alan Walton,943.0,947.0
20363,Alexander  Larko,56.0,56.0
20364,Halla,60.0,34.0
20366,zmusic,13.0,13.0
20367,Odile-the-shrew,13.0,10.0
20368,Xiangju,32.0,23.0
20369,Amar,,
20378,Dire Wombat,,
20394,TheKeyOfG,69.0,64.0
20395,kawi,56.0,56.0
20412,UCI-ICS77B-TiffanyS,111.0,107.0
20413,stat17,14.0,13.0
20415,Shanda Innovations,2.0,1.0
20423,Mike,1.0,1.0
20427,Michael Jahrer,33.0,33.0
20430,modeller,,
20432,forfun,49.0,49.0
20436,cotdp,90.0,91.0
20437,n_m,14.0,14.0
20441,beluga,21.0,21.0
20442,TooBad,78.0,78.0
20444,Tund_dai_hiep,86.0,87.0
20452,s445203,199.0,199.0
20465,varunagrawal,,
20475,Mauro Gonçalo Santos,,
20477,afirepebble,650.0,623.0
20482,TrialByFire,727.0,714.0
20483,Popetes,24.0,13.0
20487,g0lem+ulli,28.0,28.0
20488,MoRandi,45.0,44.0
20490,Mojato,74.0,73.0
20494,BRAD,94.0,94.0
20495,Pulsar,6.0,7.0
20497,(munge data),130.0,130.0
20498,Cold Starters,25.0,25.0
20500,arek,19.0,19.0
20501,Gábor S,36.0,41.0
20502,yuenking,24.0,23.0
20503,Sashi,20.0,20.0
20504,Catybo,46.0,47.0
20505,zenog,35.0,34.0
20506,fdiotalevi,66.0,67.0
20507,Chaotic Experiments,23.0,24.0
20508,TAL1T,124.0,124.0
20509,Global Mean Benchmark,,
20510,paultheoctopus,112.0,112.0
20511,Lucas,71.0,71.0
20512,jaw,60.0,60.0
20514,DataVoodoo,116.0,116.0
20515,Users Mean Benchmark,,
20517,Tracks Mean Benchmark,,
20518,TIEN VU,59.0,59.0
20519,Artists Mean Benchmark,,
20520,joshnk,76.0,76.0
20521,RegularGuy,63.0,63.0
20523,DuckTile,73.0,74.0
20524,Alexander  Larko,80.0,80.0
20526,breeze,38.0,37.0
20527,Yash Deshpande,125.0,125.0
20528,Lei CHEN,98.0,98.0
20529,ChadB,58.0,58.0
20530,tx,51.0,52.0
20531,Shrey,57.0,57.0
20533,Ed Ramsden,41.0,39.0
20534,nlubchenco,92.0,92.0
20535,Number_Cruncher,111.0,111.0
20536,unnamesir,54.0,54.0
20537,Snow Weasels,50.0,50.0
20539,wcbeard,122.0,122.0
20540,MATO,37.0,35.0
20542,TritonMiner,29.0,29.0
20543,IDEAL,39.0,38.0
20544,weseeare,87.0,86.0
20545,bluesky,16.0,16.0
20546,SiNZeRo.wentt,32.0,32.0
20548,Kannappan Sirchabesan,101.0,101.0
20551,Perpendicular,121.0,121.0
20553,jontix,27.0,27.0
20554,Galileo,61.0,61.0
20555,Bart,103.0,103.0
20557,Gsentveld,17.0,37.0
20558,Tum,81.0,81.0
20559,kirstein,75.0,75.0
20562,Jason Karpeles,26.0,26.0
20566,stat17,48.0,48.0
20568,TheMiner,56.0,56.0
20569,wooy,44.0,45.0
20572,Trung Huynh,67.0,69.0
20573,Liu,89.0,89.0
20574,masaki,55.0,55.0
20575,Martin,3.0,3.0
20577,The Outlier,108.0,108.0
20578,Gurupad S. Hegde,115.0,115.0
20579,arcticfire,96.0,96.0
20580,Johannes Hofrichter,91.0,90.0
20583,Vlad Quant,18.0,18.0
20584,Pilots,120.0,120.0
20585,LM,95.0,95.0
20586,Victor,93.0,93.0
20587,Hack,105.0,105.0
20588,ber,42.0,40.0
20589,musically_ut,88.0,88.0
20592,Zaheer Mohiuddin,,
20594,dynamic24,8.0,9.0
20595,PlanetThanet,15.0,15.0
20597,drankhor,52.0,51.0
20598,Ivanko,65.0,65.0
20599,Sergey,30.0,30.0
20600,liwo liht,11.0,10.0
20606,StochasticJoe,127.0,127.0
20608,drago,62.0,62.0
20609,JAC,118.0,118.0
20612,Killian O'Connor,97.0,97.0
20613,AMPires,77.0,77.0
20614,zacstewart,119.0,119.0
20616,jpark,133.0,133.0
20617,mrogan81,40.0,42.0
20618,chchch,126.0,126.0
20620,TheDarkKnight,123.0,123.0
20622,winanga,,
20623,little lemon,9.0,8.0
20624,FAndy,5.0,5.0
20626,ETSE Valencia,104.0,104.0
20627,David Marx,113.0,113.0
20628,InvincibleGuy,99.0,99.0
20631,petecanetal,12.0,12.0
20632,j_scheibel,110.0,110.0
20633,Strahl Diagnostics,53.0,53.0
20637,shadowcat,68.0,70.0
20638,Rixz,72.0,72.0
20639,SirGuessalot,100.0,100.0
20641,vsmnv,47.0,46.0
20643,James Petterson,7.0,6.0
20645,Mukkulab,107.0,107.0
20648,Gnanasekar A S,129.0,129.0
20649,steffen,4.0,4.0
20650,avb,109.0,109.0
20652,Jitendra,82.0,82.0
20655,KovacsTZ,114.0,114.0
20656,linear,102.0,102.0
20657,Sigaphi,70.0,68.0
20658,Berry,,
20659,yuxyang,84.0,84.0
20661,chloe,64.0,66.0
20662,enzoma,132.0,132.0
20663,Blaar,117.0,117.0
20664,errorInSub,131.0,131.0
20665,skiddzo,106.0,106.0
20668,Chase,43.0,43.0
20672,AdjustedRSquared,100.0,64.0
20675,Dave Kincaid,125.0,123.0
20677,Vincent Wong,110.0,106.0
20680,Intaka,,
20686,tjs_,139.0,139.0
20696,Akoon,5.0,10.0
20703,oloolo,11.0,14.0
20709,Jwen Fai Low,,
20711,drankhor,62.0,59.0
20713,TIEN VU,50.0,75.0
20714,Jiefei Li,22.0,57.0
20718,Optelligence,723.0,725.0
20729,ngoussies,11.0,20.0
20730,AdjustedRSquared,136.0,136.0
20736,mlandry,19.0,38.0
20738,xlab,89.0,87.0
20739,Jean-Ezra Yeung,127.0,125.0
20751,gilinson,5.0,5.0
20755,AdjustedRSquared,20.0,20.0
20762,nlubchenco,102.0,103.0
20765,Chit,,
20766,FloFlo,,
20767,Hrishikesh,,
20771,vidit,141.0,141.0
20772,FloFlo,108.0,92.0
20776,Karmafeeder,75.0,75.0
20778,Nikita,78.0,76.0
20780,Johannes Hofrichter,85.0,78.0
20781,Nightingale,91.0,94.0
20782,James B. Pollack,,
20783,Max Song,,
20784,Shabnam Ozlati,,
20785,Hood Whitson,,
20786,Josh Daniel,,
20787,Cosmo Harrigan,,
20788,Andrew Bishara,,
20790,Fransiska Hadiwidjana,,
20792,Taylor,377.0,367.0
20793,Daniel Velkov,,
20794,nwenzel,,
20797,Strahl Diagnostics,29.0,34.0
20802,Sffetka,74.0,78.0
20805,Jason Karpeles,12.0,18.0
20806,98748,81.0,91.0
20808,ULjubljana2,,
20810,74375,40.0,106.0
20811,HairyFotr,120.0,113.0
20812,steve,58.0,58.0
20813,saikhuan,103.0,109.0
20814,HairyFotr,561.0,555.0
20815,32414,118.0,73.0
20817,seventeen,28.0,28.0
20819,kuriso,59.0,59.0
20820,Greg Park,40.0,43.0
20821,58035,51.0,74.0
20825,Sohcah Toa,839.0,833.0
20827,Get Lucky,5.0,5.0
20829,Athene,688.0,674.0
20830,Luca Massaron,36.0,25.0
20834,Vincent Philippe,,
20836,ilblackdragon,,
20837,59647,,
20838,Underage Coders,89.0,82.0
20839,batgirl,38.0,25.0
20840,Wai Keen Vong,,
20842,MIRU,215.0,148.0
20845,93973,129.0,85.0
20848,ihar,54.0,55.0
20849,beerda,34.0,16.0
20850,Yoshinari  Fujinuma,,
20852,Sean Owen,52.0,32.0
20853,liwo liht,15.0,12.0
20855,3john,19.0,12.0
20856,adamwhite,711.0,726.0
20858,AdjustedRSquared,61.0,24.0
20864,Out of Cheese error,60.0,66.0
20865,kosmos,7.0,8.0
20867,Olexandr Topchylo,2.0,2.0
20868,aysonje,139.0,139.0
20873,nmirbakhsh,126.0,126.0
20874,sateesh,142.0,142.0
20876,Jon P,,
20877,Zach A.,100.0,104.0
20880,Austin,,
20882,BookFace,124.0,92.0
20884,muskrc,842.0,917.0
20885,elrude,25.0,22.0
20889,PMML Solutions,36.0,26.0
20891,The_Ms,303.0,306.0
20893,AdjustedRSquared,76.0,76.0
20894,smiler,45.0,45.0
20895,André Panisson,,
20897,Max Patterman,73.0,82.0
20898,Panagiotis,57.0,33.0
20899,Anaconda,41.0,47.0
20901,RBM,7.0,10.0
20903,fumanchu,54.0,48.0
20905,[Deleted] 31f37645-fcf9-47c2-94c9-b25ce34f1d67,17.0,15.0
20906,tinakay,916.0,907.0
20907,cfa,41.0,67.0
20911,ci_chung,976.0,982.0
20916,65836,32.0,77.0
20917,After competition,,
20918,arahuja,77.0,81.0
20933,electrobrain,677.0,592.0
20937,paomark,104.0,110.0
20939,StatsRFun,823.0,827.0
20940,robotboy,,
20941,npcomplete,71.0,28.0
20943,Sergey,13.0,9.0
20945,Robotic Eye,21.0,21.0
20960,n_m,11.0,6.0
20963,Andrew Beam,70.0,42.0
20964,paul,12.0,29.0
20970,Luis Tandalla,1.0,2.0
20971,Phani Chaitanya,66.0,30.0
20973,Wang Zhe,,
20980,e_a_h,129.0,128.0
20986,steve,72.0,31.0
20989,abhinav,1295.0,1295.0
20992,49288,80.0,88.0
20995,k204,34.0,28.0
20996,Peter,66.0,115.0
20997,SSG,,
20998,nanpo,125.0,118.0
21009,tuzzeg,8.0,13.0
21010,fgll,193.0,234.0
21013,AdjustedRSquared,140.0,140.0
21014,Cekaos,23.0,24.0
21015,0x0FFF,127.0,46.0
21017,Zhongliang,,
21019,LatentView Analytics,82.0,69.0
21021,random,105.0,111.0
21022,Sebastian,98.0,97.0
21028,Erik,29.0,39.0
21030,datakore,121.0,107.0
21031,LS,420.0,380.0
21033,ApproximateIdentity,,
21034,Martin,35.0,34.0
21039,occupy,26.0,27.0
21050,Fuzzify,45.0,61.0
21051,baseline1.120725: training data-based term+product list dictionary,,
21053,baseline2.120725: trained CRF based recognizer,,
21054,VWHHP,,
21057,pudge_is_daddy,,
21058,kaggle1234,23.0,66.0
21060,gepuro,,
21061,中国加油,69.0,35.0
21062,denis_ponizovkin,149.0,149.0
21063,qm1004,,
21065,J,1192.0,1195.0
21067,jsb,63.0,62.0
21069,MaBu,7.0,7.0
21073,Jughead,19.0,50.0
21074,[Deleted] a9e19a6e-9218-4b2f-bd62-c3b1a003cd15,66.0,50.0
21076,Hareesh Ganesan,,
21083,Miodrag Milenkovic,,
21091,Ivan Ivanov,69.0,69.0
21094,DataSense,143.0,143.0
21096,A_dit_rien,8.0,41.0
21098,roger,56.0,75.0
21104,Popular Jobs,,
21107,Maarten,148.0,148.0
21109,Sashi,7.0,7.0
21110,yo!,14.0,43.0
21116,imbigdata,16.0,48.0
21126,jerboa,75.0,75.0
21128,37356,47.0,147.0
21129,Matnik,847.0,843.0
21130,Mateec,983.0,958.0
21131,jingmg,1010.0,1013.0
21132,Eric Son,1013.0,1016.0
21133,Adam Smith,961.0,970.0
21134,Ron Johnson,985.0,994.0
21135,ChungCh,977.0,987.0
21136,LHens,971.0,983.0
21139,Alia,987.0,993.0
21140,Ilan,975.0,986.0
21141,Leda,974.0,984.0
21142,Kelly23,968.0,981.0
21143,Haris Reol,969.0,979.0
21144,Lesly Dee,966.0,977.0
21145,Delta Kappa,965.0,975.0
21146,Katie Ros,967.0,971.0
21147,RobErd,973.0,980.0
21148,Cat Wild,972.0,978.0
21149,Henry Dock,963.0,973.0
21154,soobrosa,65.0,64.0
21157,Hrishikesh,106.0,112.0
21159,conjoiner,69.0,69.0
21172,Hrishikesh,,
21177,Fred Mac,962.0,974.0
21179,vikram360,,
21181,LadyData,562.0,546.0
21183,Herra Huu,28.0,15.0
21187,kundan,107.0,113.0
21188,ausazko,,
21192,mal9000,,
21194,HIT_CS,4.0,5.0
21195,InvincibleGuy,54.0,54.0
21196,Hrishikesh,55.0,55.0
21197,chris,27.0,27.0
21198,Ca2SO3,146.0,146.0
21203,tarant,139.0,93.0
21204,data_mole,41.0,41.0
21205,52365,108.0,114.0
21207,VSSS,130.0,135.0
21211,furiouseskimo,37.0,23.0
21216,Jiang_Yau,49.0,45.0
21217,ethan,50.0,38.0
21219,kundan,66.0,65.0
21220,Doug Cox,,
21223,ethan,111.0,114.0
21224,Nitai Dean,,
21228,shangmin,135.0,132.0
21230,PeterZ,56.0,56.0
21231,DataChew,41.0,41.0
21233,Simon O'Regan,,
21236,AdjustedRSquared,29.0,14.0
21239,AdjustedRSquared,52.0,53.0
21252,Marcin Pionnier,38.0,25.0
21253,hunexpected,707.0,654.0
21255,foxet,25.0,28.0
21257,batmat,57.0,57.0
21259,The Avengers,63.0,64.0
21260,Hrishikesh,1296.0,1296.0
21262,walkingsparrow,978.0,961.0
21265,a.bessalov,130.0,133.0
21267,AnAttempt,885.0,880.0
21276,Nuno Marques,44.0,57.0
21277,ARL-J,86.0,84.0
21279,DanB,52.0,35.0
21284,Snow,348.0,320.0
21288,andy_wrote,226.0,118.0
21289,Joe Zhou,33.0,31.0
21294,Pavel,109.0,115.0
21296,mijia,,
21297,Alain,87.0,87.0
21301,Aml,,
21302,Hrishikesh,32.0,31.0
21304,dynamic24,6.0,59.0
21306,[Deleted],1155.0,1153.0
21307,chrissly31415,27.0,37.0
21311,jabberwocky,74.0,74.0
21315,rudy,44.0,35.0
21317,qblyy2000,16.0,16.0
21318,Ansible,32.0,44.0
21321,tx,31.0,40.0
21322,DataKrawler,144.0,144.0
21325,ishouldstudy,1011.0,1007.0
21326,Gurupad S. Hegde,59.0,68.0
21331,Jason Karpeles,12.0,35.0
21333,semrec,77.0,77.0
21338,Greg Park,3.0,36.0
21339,daniel-cussen,882.0,865.0
21341,Hrishikesh,,
21346,94198,30.0,114.0
21347,skew,2.0,27.0
21348,Himanshu Jindal,,
21349,Fraise,31.0,31.0
21350,Alexander  Larko,23.0,23.0
21351,Frostmourne,1091.0,1095.0
21352,Raymak,85.0,91.0
21353,r0u1i,17.0,26.0
21354,Diogenes Club,10.0,8.0
21355,joshnk,7.0,4.0
21356,John Smith,,
21357,Web Robotics,134.0,134.0
21358,razgon,15.0,14.0
21360,Myrrix,9.0,9.0
21363,Lenyel,,
21366,clinc,560.0,583.0
21368,mtnman38,,
21369,cgp,46.0,45.0
21371,fdiotalevi,50.0,29.0
21372,insomniacs,150.0,150.0
21374,Haile Owusu,147.0,147.0
21379,CamMLG,68.0,85.0
21381,ked4r,58.0,58.0
21384,Jason Thomas,138.0,138.0
21388,Brandon Stepp,,
21389,Reeza,131.0,131.0
21390,JobFinder,59.0,59.0
21393,kymhorsell,678.0,678.0
21406,book_face,21.0,8.0
21407,Pararth Shah,,
21410,luoq,26.0,16.0
21413,SHOGUN,70.0,72.0
21415,SINGA,4.0,6.0
21418,tks,23.0,23.0
21420,waronzevon,14.0,39.0
21423,filiptb,77.0,77.0
21424,janux,,
21425,Maxarth,399.0,391.0
21427,D Locke,136.0,88.0
21430,Tony_R,22.0,30.0
21432,& joshnk,,
21436,David,,
21439,tuzzeg,37.0,2.0
21441,iUmmae,73.0,47.0
21442,Andreas Mueller,28.0,6.0
21443,Thanos,51.0,51.0
21445,Halos,38.0,35.0
21447,stockie,,
21450,saihttam,,
21453,epsilon47,10.0,37.0
21456,frankie,42.0,89.0
21469,Mister Band,122.0,108.0
21474,LCCK,16.0,15.0
21476,rminhas,,
21477,Chaotic Experiments,31.0,16.0
21481,0x0FFF,44.0,19.0
21482,v_kalla,68.0,67.0
21485,Nick Stupich,25.0,25.0
21487,ericas2,1188.0,1178.0
21488,robelq,993.0,967.0
21489,chuchang,1184.0,1173.0
21492,rio_delo,1189.0,1181.0
21494,koplerdil,1181.0,1171.0
21495,leilitelkan,1203.0,1190.0
21496,smithrund,958.0,968.0
21498,Priya,84.0,86.0
21499,Amit,92.0,96.0
21505,budds,43.0,63.0
21508,ralphe22,544.0,543.0
21510,yarobot,72.0,98.0
21511,Ksep,104.0,90.0
21512,Yasser Tabandeh,14.0,5.0
21513,eldipoka,960.0,966.0
21514,ttek,959.0,964.0
21515,mokavlee,461.0,427.0
21520,Dave Mullen,32.0,32.0
21524,EA,84.0,84.0
21528,v_kalla,62.0,102.0
21530,cgp,12.0,12.0
21532,Relativistic Jet,19.0,17.0
21534,Gxav,11.0,12.0
21535,SASS,663.0,687.0
21537,Snow,78.0,78.0
21538,forfun,8.0,33.0
21543,cupnoodles,,
21545,CoolBroSeeFit,54.0,46.0
21547,Vaibhav,,
21550,FirstTry,71.0,60.0
21553,66604,85.0,92.0
21554,71863,140.0,95.0
21559,dm12,112.0,115.0
21564,Jium9,641.0,559.0
21565,Killian O'Connor,26.0,26.0
21566,KKws,552.0,603.0
21567,O3,134.0,134.0
21577,junglee,701.0,688.0
21582,yuxyang,25.0,51.0
21586,tmanjen,602.0,650.0
21587,diomonddesi,703.0,612.0
21588,nhatvo,9.0,38.0
21589,mrogan81,,
21593,ross2,539.0,604.0
21594,rods,895.0,890.0
21595,fatk,620.0,554.0
21597,Hammond,58.0,96.0
21600,Current Model,,
21603,mt.banahaw,3.0,7.0
21604,classicallyGreedy,15.0,18.0
21606,Vasil Remeniuk,,
21607,Principal Motion benchmark,,
21611,jryanzelling jryanzelling,1113.0,1117.0
21612,jwei512,122.0,90.0
21613,marcus,74.0,49.0
21616,21222,144.0,97.0
21617,Aleksandra,43.0,39.0
21625,wacax,34.0,41.0
21628,Nikit Saraf,12.0,16.0
21629,jdxyw,,
21630,NEM,549.0,512.0
21632,Oleg Haracidi,49.0,47.0
21635,Stratovan,1043.0,1029.0
21637,TheMiners,16.0,16.0
21641,SAVHS,697.0,676.0
21642,42754,54.0,99.0
21643,8000,1.0,3.0
21644,PCO,107.0,100.0
21646,InvincibleGuy,171.0,176.0
21650,ZeroOne,172.0,177.0
21652,HairyFotr,173.0,178.0
21654,SeeMoreSystems,530.0,532.0
21657,Man versus Hospital,684.0,708.0
21658,Sergey Skovorodkin,,
21659,Geneva,138.0,155.0
21660,dmitrim,16.0,16.0
21661,learner,24.0,23.0
21664,ivo,21.0,17.0
21665,sjiao,30.0,17.0
21674,j_scheibel,111.0,106.0
21680,Christian Stade-Schuldt,119.0,119.0
21683,Lucky,27.0,21.0
21684,Popular SKUs,,
21685,Popular SKUs,,
21686,bin3,37.0,53.0
21687,tjs_,88.0,109.0
21689,mngu2382,72.0,54.0
21693,yuenking,18.0,17.0
21696,AK#38,157.0,159.0
21697,Julian Villaruz,15.0,10.0
21699,hello,123.0,118.0
21704,Ivan Guz,22.0,15.0
21705,Deche Pangestu,,
21708,seemla,11.0,17.0
21712,salomons,1297.0,1297.0
21713,Oliver Nowak,80.0,80.0
